|-----------|-------------
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 132 12  195 
|0   0   0  | 131 123 132 
|0   0   0  | 112 37  59  
|0   0   0  | 112 20  119 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 132 12  195 
|0   0   0  | 131 123 132 
|0   0   0  | 112 37  59  
|0   0   0  | 112 20  119 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 132 12  195 
|0   0   0  | 131 123 132 
|0   0   0  | 112 37  59  
|0   0   0  | 112 20  119 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 132 12  195 
|0   0   0  | 131 123 132 
|0   0   0  | 112 37  59  
|0   0   0  | 112 20  119 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 132 12  195 
|0   0   0  | 131 123 132 
|0   0   0  | 112 37  59  
|0   0   0  | 112 20  119 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 132 12  195 
|0   0   0  | 131 123 132 
|0   0   0  | 112 37  59  
|0   0   0  | 112 20  119 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 132 12  195 
|0   0   0  | 131 123 132 
|0   0   0  | 112 37  59  
|0   0   0  | 112 20  119 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 132 12  195 
|0   0   0  | 131 123 132 
|0   0   0  | 112 37  59  
|0   0   0  | 112 20  119 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 132 12  195 
|0   0   0  | 131 123 132 
|0   0   0  | 112 37  59  
|0   0   0  | 112 20  119 
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
|0   0   0  | 0   0   0   
